Name,US dollar,Euro,Japanese yen,Pound sterling,Canadian dollar,Swiss franc,Indian rupee,Chinese renmimbi,US dollar,Turkish lira,Saudi riyal,Indonesian rupiah,UAE dirham,Thai baht,Vietnamese dong,Egyptian pound,Korean won,Euro,Russian ruble,US dollar,South African rand,Chinese renmimbi,Canadian dollar,Australian dollar,G5 currency index,Producer index,Consumer index
14/07/00,280.3,299.0,"30,257.2",186.6,416.3,463.3,"12,526.8","2,320.4",280.3,176.1,"1,051.1","26,58,171.3","1,029.3","11,217.0","39,48,722.5",975.4,"3,11,862.1",299.0,"7,806.4",280.3,"1,928.7","2,320.4",416.3,479.3,93.3,106.0,108.7
17/07/00,282.5,302.1,"30,628.9",189.2,418.4,467.9,"12,628.3","2,338.4",282.5,177.7,"1,059.4","26,81,862.3","1,037.4","11,384.1","39,79,719.8",983.6,"3,14,324.4",302.1,"7,859.9",282.5,"1,953.1","2,338.4",418.4,482.8,94.4,106.9,109.6
18/07/00,282.8,303.3,"30,583.7",189.1,418.0,469.7,"12,651.3","2,341.1",282.8,178.1,"1,060.5","26,21,092.5","1,038.5","11,375.0","39,84,513.0",984.3,"3,14,870.4",303.3,"7,863.6",282.8,"1,964.4","2,341.1",418.0,483.7,94.3,107.1,109.8
19/07/00,279.2,302.1,"30,178.7",186.8,411.6,468.0,"12,501.2","2,311.7",279.2,176.7,"1,047.2","25,07,215.6","1,025.4","11,208.5","39,34,485.7",972.3,"3,10,526.2",302.1,"7,736.6",279.2,"1,948.8","2,311.7",411.6,483.9,93.1,106.1,108.6
20/07/00,279.4,302.2,"30,214.5",185.8,412.2,468.0,"12,545.6","2,312.9",279.4,176.8,"1,047.7","24,93,197.4","1,026.0","11,236.8","39,36,877.5",972.8,"3,10,511.3",302.2,"7,689.1",279.4,"1,937.3","2,312.9",412.2,481.2,93.2,105.7,108.8
21/07/00,279.3,299.5,"30,461.8",184.4,410.8,465.5,"12,575.5","2,312.5",279.3,176.4,"1,047.6","24,88,561.3","1,025.8","11,276.7","39,36,451.5",972.7,"3,10,804.8",299.5,"7,719.8",279.3,"1,932.3","2,312.5",410.8,476.5,93.9,105.6,108.8
24/07/00,279.8,299.8,"30,460.6",184.6,410.3,466.4,"12,517.4","2,316.3",279.8,176.7,"1,049.2","24,89,775.0","1,027.5","11,401.2","39,42,796.5",974.2,"3,11,655.4",299.8,"7,731.6",279.8,"1,945.0","2,316.3",410.3,477.0,93.9,105.8,108.7
25/07/00,279.7,297.1,"30,558.6",184.2,410.2,461.5,"12,559.2","2,315.8",279.7,176.1,"1,049.2","25,29,886.1","1,027.3","11,449.5","39,41,531.7",974.1,"3,12,005.3",297.1,"7,746.3",279.7,"1,945.3","2,315.8",410.2,478.6,94.2,105.9,108.7
26/07/00,279.4,296.5,"30,532.8",184.1,409.4,460.2,"12,533.9","2,313.3",279.4,176.0,"1,048.0","25,41,142.1","1,026.2","11,509.9","39,37,722.5",973.0,"3,11,614.7",296.5,"7,728.2",279.4,"1,940.4","2,313.3",409.4,472.8,94.1,105.5,108.5
27/07/00,279.9,298.0,"30,548.4",184.7,411.7,461.9,"12,554.1","2,317.0",279.9,176.6,"1,049.7","25,04,656.2","1,027.8","11,452.9","39,43,644.1",974.6,"3,11,892.7",298.0,"7,770.0",279.9,"1,940.8","2,317.0",411.7,474.8,94.2,105.8,108.7
28/07/00,278.1,300.0,"30,488.1",184.9,410.8,464.5,"12,479.7","2,302.5",278.1,176.6,"1,043.1","24,87,603.2","1,021.4","11,481.3","39,18,983.1",968.5,"3,10,568.0",300.0,"7,736.7",278.1,"1,936.3","2,302.5",410.8,473.2,94.0,105.3,108.3
31/07/00,276.8,298.7,"30,326.3",184.8,411.2,461.9,"12,459.3","2,291.3",276.8,175.9,"1,038.0","24,63,075.0","1,016.4","11,435.3","38,99,961.0",965.6,"3,09,060.6",298.7,"7,710.3",276.8,"1,926.7","2,291.3",411.2,478.0,93.5,105.1,107.9
01/08/00,277.6,299.9,"30,375.0",185.0,412.6,463.7,"12,530.9","2,298.2",277.6,176.4,"1,041.1","24,80,354.7","1,019.6","11,403.8","39,12,353.5",969.5,"3,09,732.0",299.9,"7,739.5",277.6,"1,934.0","2,298.2",412.6,477.5,93.7,105.4,108.4
02/08/00,277.6,303.8,"30,284.8",185.8,411.3,469.1,"12,582.2","2,298.3",277.6,177.5,"1,041.2","24,45,654.7","1,019.6","11,330.2","39,12,769.9",969.5,"3,09,718.1",303.8,"7,711.7",277.6,"1,944.6","2,298.3",411.3,476.6,93.4,105.4,108.8
03/08/00,275.5,304.6,"29,766.4",184.2,408.5,470.9,"12,494.6","2,281.0",275.5,177.0,"1,033.3","23,76,187.5","1,011.9","11,197.7","38,83,448.0",961.2,"3,07,141.1",304.6,"7,643.5",275.5,"1,928.8","2,281.0",408.5,471.7,91.8,104.5,108.1
04/08/00,274.0,301.5,"29,704.4",181.9,407.5,466.9,"12,444.2","2,268.3",274.0,175.9,"1,027.4","23,58,709.1","1,006.2","11,134.7","38,61,598.5",956.8,"3,05,591.2",301.5,"7,598.0",274.0,"1,906.7","2,268.3",407.5,468.1,91.6,103.8,107.5
07/08/00,273.2,300.7,"29,784.3",181.1,407.7,465.3,"12,445.6","2,262.1",273.2,175.5,"1,024.7","23,53,617.6","1,003.4","11,276.3","38,51,436.3",953.2,"3,05,300.9",300.7,"7,577.7",273.2,"1,901.1","2,262.1",407.7,466.2,91.8,103.5,107.4
08/08/00,273.1,303.5,"29,688.7",181.5,407.0,468.9,"12,490.9","2,261.2",273.1,176.1,"1,024.3","23,50,707.0","1,003.0","11,214.8","38,50,161.7",952.8,"3,04,779.4",303.5,"7,569.5",273.1,"1,907.1","2,261.2",407.0,465.6,91.5,103.5,107.7
09/08/00,272.0,303.0,"29,396.4",181.2,403.7,468.2,"12,408.6","2,252.1",272.0,175.7,"1,020.2","23,37,840.0",999.0,"11,123.4","38,34,656.0",949.6,"3,03,225.5",303.0,"7,538.5",272.0,"1,904.0","2,252.1",403.7,470.0,90.7,103.4,107.2
10/08/00,272.2,299.5,"29,541.9",181.5,403.8,463.9,"12,483.1","2,253.8",272.2,175.0,"1,021.0","23,25,948.6",999.8,"11,112.6","38,37,474.9",951.3,"3,03,353.2",299.5,"7,540.8",272.2,"1,890.4","2,253.8",403.8,467.7,91.1,103.1,107.3
11/08/00,272.7,301.4,"29,557.9",181.4,404.7,468.9,"12,488.3","2,257.8",272.7,175.9,"1,022.8","22,67,500.1","1,001.6","11,100.2","38,45,342.0",954.4,"3,04,196.8",301.4,"7,555.4",272.7,"1,887.1","2,257.8",404.7,470.3,91.1,103.3,107.5
14/08/00,275.5,304.7,"30,131.5",182.9,408.7,473.5,"12,594.9","2,280.6",275.5,177.8,"1,033.1","22,68,330.4","1,011.7","11,214.9","38,84,119.8",961.9,"3,07,539.9",304.7,"7,634.6",275.5,"1,903.9","2,280.6",408.7,475.0,92.9,104.4,108.6
15/08/00,274.2,300.2,"29,893.3",182.0,407.8,468.5,"12,538.2","2,269.6",274.2,176.3,"1,028.3","22,86,410.2","1,007.0","11,194.9","38,65,787.8",958.2,"3,05,992.4",300.2,"7,623.6",274.2,"1,901.9","2,269.6",407.8,470.4,92.2,103.9,107.9
16/08/00,276.4,303.1,"30,003.3",184.3,408.3,473.4,"12,626.4","2,288.1",276.4,177.9,"1,036.5","22,99,230.8","1,015.0","11,270.9","38,97,914.7",965.2,"3,08,171.5",303.1,"7,669.0",276.4,"1,919.2","2,288.1",408.3,469.2,92.5,104.5,108.8
17/08/00,277.2,303.1,"30,087.3",185.0,409.0,473.5,"12,723.5","2,295.2",277.2,178.3,"1,039.7","23,10,461.6","1,018.2","11,319.5","39,09,628.1",968.8,"3,08,939.3",303.1,"7,698.1",277.2,"1,920.0","2,295.2",409.0,467.1,92.8,104.7,109.3
18/08/00,275.6,303.3,"29,884.7",184.5,406.3,473.8,"12,627.3","2,281.9",275.6,178.0,"1,033.7","23,01,947.8","1,012.3","11,306.5","38,88,162.7",963.2,"3,07,307.6",303.3,"7,645.1",275.6,"1,912.9","2,281.9",406.3,467.4,92.2,104.2,108.7
21/08/00,274.6,303.8,"29,792.7",184.0,404.9,474.2,"12,541.0","2,273.7",274.6,177.9,"1,030.0","22,61,329.8","1,008.6","11,224.3","38,73,780.1",961.1,"3,06,027.8",303.8,"7,617.4",274.6,"1,912.1","2,273.7",404.9,466.3,91.9,103.9,108.2
22/08/00,273.4,304.4,"29,632.4",184.2,403.2,475.2,"12,488.9","2,263.7",273.4,177.7,"1,025.4","22,28,209.2","1,004.2","11,156.1","38,56,852.4",956.9,"3,04,572.9",304.4,"7,583.6",273.4,"1,909.0","2,263.7",403.2,467.2,91.4,103.6,107.9
23/08/00,273.2,305.6,"29,210.6",184.6,406.3,473.3,"12,506.2","2,261.5",273.2,177.9,"1,024.5","22,93,093.4","1,003.3","11,129.5","38,54,418.3",955.3,"3,04,493.9",305.6,"7,568.4",273.2,"1,903.4","2,261.5",406.3,476.0,90.1,103.9,107.9
24/08/00,272.6,301.9,"29,153.2",184.0,404.9,467.1,"12,513.7","2,257.1",272.6,176.8,"1,022.5","22,90,520.3","1,001.2","11,167.1","38,46,383.9",955.0,"3,03,717.1",301.9,"7,554.6",272.6,"1,895.0","2,257.1",404.9,475.7,89.9,103.6,107.7
25/08/00,273.7,302.4,"29,225.8",185.6,405.7,467.6,"12,550.3","2,265.8",273.7,177.5,"1,026.4","22,78,135.4","1,005.1","11,177.2","38,61,747.4",958.7,"3,04,859.6",302.4,"7,585.8",273.7,"1,892.4","2,265.8",405.7,476.9,90.1,103.9,108.1
28/08/00,273.7,304.3,"29,151.9",185.9,406.0,469.3,"12,529.1","2,265.8",273.7,178.1,"1,026.4","22,56,243.4","1,005.1","11,159.4","38,63,115.7",958.5,"3,04,257.6",304.3,"7,591.0",273.7,"1,900.2","2,265.8",406.0,479.0,89.9,104.1,108.1
29/08/00,274.0,305.7,"29,082.4",187.7,407.5,472.5,"12,545.1","2,268.7",274.0,178.7,"1,027.7","23,11,190.0","1,006.4","11,218.9","38,68,058.0",959.7,"3,04,181.1",305.7,"7,607.3",274.0,"1,902.6","2,268.7",407.5,478.8,89.7,104.2,108.3
30/08/00,273.3,305.9,"29,113.3",187.8,403.9,473.9,"12,519.2","2,262.6",273.3,178.2,"1,025.1","22,84,786.4","1,003.8","11,198.5","38,57,626.7",964.1,"3,02,966.4",305.9,"7,592.8",273.3,"1,901.8","2,262.6",403.9,477.9,89.8,104.0,108.0
31/08/00,277.0,311.6,"29,539.3",190.4,408.5,482.7,"12,678.3","2,293.2",277.0,181.4,"1,038.9","23,03,255.0","1,017.4","11,322.4","39,11,240.0",973.7,"3,07,123.8",311.6,"7,693.7",277.0,"1,931.4","2,293.2",408.5,479.4,91.1,105.2,109.6
01/09/00,277.0,307.8,"29,292.8",189.7,408.2,476.9,"12,672.8","2,293.2",277.0,180.8,"1,038.9","22,92,175.0","1,017.4","11,322.4","39,11,240.0",974.3,"3,06,265.0",307.8,"7,691.5",277.0,"1,928.6","2,293.2",408.2,481.2,90.4,105.3,109.4
04/09/00,276.7,307.5,"29,243.3",189.4,407.8,477.3,"12,647.0","2,290.3",276.7,180.6,"1,037.6","22,92,044.4","1,016.1","11,377.2","39,06,296.6",978.6,"3,05,518.3",307.5,"7,686.7",276.7,"1,924.5","2,290.3",407.8,481.0,90.2,105.2,109.2
05/09/00,275.0,310.3,"29,106.0",189.6,405.7,481.5,"12,568.9","2,276.7",275.0,180.7,"1,031.4","22,93,500.0","1,010.0","11,334.1","38,84,650.0",966.6,"3,03,957.4",310.3,"7,662.6",275.0,"1,933.5","2,276.7",405.7,482.4,89.8,105.0,108.8
06/09/00,274.2,312.2,"29,038.0",189.0,406.4,483.4,"12,510.1","2,269.8",274.2,180.8,"1,028.3","22,92,578.6","1,006.9","11,334.7","38,72,641.5",963.7,"3,03,579.9",312.2,"7,639.7",274.2,"1,938.2","2,269.8",406.4,484.9,89.6,104.9,108.5
07/09/00,272.7,313.1,"28,649.9",190.1,403.8,484.9,"12,441.3","2,257.7",272.7,180.6,"1,022.8","22,90,679.6","1,001.6","11,283.0","38,53,523.0",959.2,"3,02,833.3",313.1,"7,598.5",272.7,"1,941.2","2,257.7",403.8,489.1,88.4,104.8,108.1
08/09/00,272.8,314.8,"28,941.5",191.7,403.3,487.3,"12,448.3","2,258.2",272.8,181.2,"1,023.0","22,84,281.3","1,001.8","11,345.0","38,55,048.5",959.4,"3,02,479.8",314.8,"7,604.5",272.8,"1,937.1","2,258.2",403.3,490.9,89.3,104.9,108.2
11/09/00,272.6,316.3,"28,908.0",192.3,402.7,482.8,"12,427.6","2,256.3",272.6,181.6,"1,022.3","23,16,673.3","1,001.0","11,298.5","38,54,126.8",958.0,"3,02,257.7",316.3,"7,594.9",272.6,"1,938.2","2,256.3",402.7,487.6,89.2,104.7,108.2
12/09/00,274.7,319.1,"29,365.6",195.3,406.8,486.2,"12,524.0","2,273.7",274.7,183.1,"1,030.1","23,77,094.9","1,008.8","11,413.1","38,83,275.0",966.8,"3,04,586.7",319.1,"7,644.3",274.7,"1,960.3","2,273.7",406.8,490.4,90.6,105.5,109.0
13/09/00,272.5,315.2,"29,195.6",193.1,404.3,480.1,"12,437.3","2,255.7",272.5,181.5,"1,022.1","24,02,087.5","1,000.9","11,353.7","38,52,877.5",959.2,"3,02,338.8",315.2,"7,579.0",272.5,"1,939.7","2,255.7",404.3,489.5,90.1,104.7,108.2
14/09/00,273.1,317.0,"29,290.0",193.9,406.5,484.2,"12,476.6","2,260.5",273.1,182.2,"1,024.3","23,48,658.7","1,003.1","11,397.8","38,62,997.4",972.2,"3,04,547.3",317.0,"7,583.4",273.1,"1,951.3","2,260.5",406.5,496.4,90.3,105.2,108.5
15/09/00,272.6,315.8,"29,215.9",193.8,404.9,483.2,"12,469.4","2,256.3",272.6,182.0,"1,022.4","23,83,885.7","1,001.2","11,434.2","38,56,742.7",970.5,"3,05,270.9",315.8,"7,562.5",272.6,"1,960.5","2,256.3",404.9,495.9,90.1,105.2,108.3
18/09/00,273.0,319.5,"29,168.7",194.7,406.0,487.0,"12,558.0","2,259.7",273.0,183.0,"1,023.9","23,84,655.0","1,002.7","11,568.4","38,66,499.0",967.1,"3,08,885.8",319.5,"7,580.7",273.0,"1,982.3","2,259.7",406.0,501.8,90.0,105.8,108.9
19/09/00,271.9,318.5,"29,096.1",193.2,404.3,482.2,"12,607.0","2,250.3",271.9,182.4,"1,019.7","23,54,219.7",998.5,"11,484.3","38,49,937.6",963.7,"3,06,238.9",318.5,"7,560.4",271.9,"1,979.5","2,250.3",404.3,499.9,89.8,105.4,108.8
20/09/00,271.4,320.2,"28,969.2",192.0,402.3,483.7,"12,534.6","2,246.5",271.4,182.7,"1,018.0","23,78,820.1",996.9,"11,568.4","38,47,093.6",961.4,"3,05,732.0",320.2,"7,568.0",271.4,"1,985.3","2,246.5",402.3,501.7,89.4,105.5,108.6
21/09/00,269.5,316.0,"28,668.1",189.5,400.8,478.8,"12,452.2","2,230.9",269.5,181.1,"1,010.8","23,64,862.5",989.8,"11,479.3","38,19,084.5",953.9,"3,03,726.5",316.0,"7,491.6",269.5,"1,975.4","2,230.9",400.8,497.1,88.4,104.7,107.8
22/09/00,274.0,310.7,"29,481.1",187.9,408.5,473.2,"12,655.1","2,267.9",274.0,181.8,"1,027.5","24,03,910.8","1,006.2","11,718.2","38,84,610.3",973.9,"3,10,796.2",310.7,"7,626.5",274.0,"1,980.7","2,267.9",408.5,497.4,90.9,105.8,109.1
25/09/00,272.9,312.4,"29,317.7",187.9,406.4,474.2,"12,557.9","2,259.0",272.9,181.9,"1,023.4","24,10,628.5","1,002.2","11,649.3","38,72,285.1",970.7,"3,06,956.1",312.4,"7,604.3",272.9,"1,972.6","2,259.0",406.4,497.9,90.4,105.6,108.6
26/09/00,274.9,312.3,"29,554.6",188.7,409.1,475.4,"12,658.9","2,275.5",274.9,182.7,"1,030.9","24,06,310.5","1,009.5","11,602.8","39,03,967.3",976.4,"3,07,694.4",312.3,"7,655.4",274.9,"1,983.0","2,275.5",409.1,499.9,91.2,106.2,109.3
27/09/00,276.2,313.3,"29,666.8",188.8,413.0,478.4,"12,730.5","2,286.4",276.2,183.5,"1,035.8","24,42,545.9","1,014.3","11,653.5","39,23,814.0",987.9,"3,07,506.7",313.3,"7,669.0",276.2,"1,997.9","2,286.4",413.0,502.4,91.5,106.7,109.9
28/09/00,276.4,313.1,"29,739.2",188.7,415.4,478.2,"12,740.6","2,288.6",276.4,183.7,"1,036.7","24,41,993.1","1,015.2","11,751.1","39,27,366.2",984.8,"3,08,407.0",313.1,"7,671.2",276.4,"2,008.0","2,288.6",415.4,503.5,91.7,106.9,110.0
29/09/00,273.7,310.1,"29,570.6",185.1,411.7,473.0,"12,597.5","2,265.8",273.7,182.1,"1,026.4","24,01,277.9","1,005.1","11,546.7","38,89,659.7",975.0,"3,05,160.7",310.1,"7,602.5",273.7,"1,976.0","2,265.8",411.7,505.3,91.2,106.0,108.8
02/10/00,273.1,309.7,"29,702.3",185.9,412.3,472.3,"12,572.8","2,261.0",273.1,181.8,"1,024.3","23,97,816.7","1,003.1","11,545.3","38,83,479.9",972.9,"3,05,336.5",309.7,"7,582.1",273.1,"1,968.1","2,261.0",412.3,500.5,91.6,105.6,108.6
03/10/00,272.1,310.5,"29,569.1",186.7,409.9,471.5,"12,526.7","2,252.7",272.1,181.7,"1,020.6","23,93,118.2",999.4,"11,554.7","38,73,069.3",992.5,"3,04,343.7",310.5,"7,565.2",272.1,"1,971.4","2,252.7",409.9,503.8,91.2,105.6,108.3
04/10/00,271.4,310.9,"29,666.7",186.1,407.0,472.0,"12,495.7","2,246.5",271.4,181.5,"1,017.8","23,91,949.0",996.6,"11,582.6","38,64,293.3",977.5,"3,03,776.2",310.9,"7,559.3",271.4,"1,965.1","2,246.5",407.0,503.9,91.5,105.4,108.1
05/10/00,270.4,311.0,"29,606.1",186.1,404.3,472.5,"12,459.4","2,238.6",270.4,181.1,"1,014.2","23,80,871.1",993.2,"11,504.2","38,53,198.6",985.6,"3,02,577.5",311.0,"7,530.4",270.4,"1,964.5","2,238.6",404.3,504.7,91.3,105.2,107.8
06/10/00,270.0,310.5,"29,365.2",186.7,405.1,472.1,"12,449.7","2,235.3",270.0,181.2,"1,012.7","23,76,000.0",991.7,"11,470.9","38,50,200.0",989.5,"3,01,725.0",310.5,"7,546.8",270.0,"1,968.2","2,235.3",405.1,503.9,90.6,105.1,107.7
09/10/00,270.0,310.7,"29,403.0",186.4,405.9,472.8,"12,443.6","2,235.3",270.0,181.2,"1,012.7","23,81,400.0",991.7,"11,515.5","38,51,010.0",989.6,"3,01,725.0",310.7,"7,541.9",270.0,"1,981.0","2,235.3",405.9,505.2,90.7,105.3,107.7
10/10/00,270.5,311.6,"29,214.0",186.7,406.2,473.6,"12,493.0","2,239.4",270.5,181.7,"1,014.6","23,89,867.5",993.5,"11,595.0","38,59,494.0",999.5,"3,03,068.2",311.6,"7,555.6",270.5,"1,991.2","2,239.4",406.2,507.6,90.1,105.6,108.0
11/10/00,272.8,312.1,"29,326.1",186.2,410.2,471.9,"12,620.1","2,258.0",272.8,182.8,"1,023.0","24,15,201.3","1,001.8","11,720.1","38,94,870.0","1,006.8","3,06,161.9",312.1,"7,599.6",272.8,"2,013.4","2,258.0",410.2,508.5,90.5,106.4,108.9
12/10/00,274.0,317.7,"29,548.2",186.6,413.1,478.4,"12,682.1","2,268.3",274.0,184.6,"1,027.7","24,61,890.0","1,006.4","11,928.6","39,15,460.0","1,008.3","3,07,565.0",317.7,"7,651.2",274.0,"2,045.6","2,268.3",413.1,515.4,91.1,107.4,109.6
13/10/00,273.3,317.9,"29,418.1",187.0,414.3,479.0,"12,666.5","2,262.1",273.3,184.6,"1,024.9","24,38,756.3","1,003.6","11,904.1","39,04,742.5","1,009.7","3,08,909.1",317.9,"7,613.8",273.3,"2,048.6","2,262.1",414.3,514.9,90.7,107.2,109.4
16/10/00,271.6,320.1,"29,414.3",187.8,411.6,483.2,"12,579.1","2,248.3",271.6,184.5,"1,018.7","24,18,596.7",997.6,"11,754.8","38,87,137.1","1,011.8","3,06,500.4",320.1,"7,567.3",271.6,"2,051.9","2,248.3",411.6,518.0,90.7,106.9,108.9
17/10/00,270.3,318.0,"29,230.2",187.7,410.3,480.3,"12,516.6","2,237.2",270.3,183.4,"1,013.7","24,03,873.8",992.6,"11,735.6","38,70,520.5","1,010.7","3,06,598.6",318.0,"7,525.4",270.3,"2,037.3","2,237.2",410.3,520.0,90.2,106.5,108.4
18/10/00,272.0,320.9,"29,303.9",187.2,412.8,482.3,"12,601.3","2,251.6",272.0,184.9,"1,020.3","24,23,520.0",999.0,"11,912.2","38,96,944.0","1,022.7","3,09,672.0",320.9,"7,599.4",272.0,"2,093.7","2,251.6",412.8,521.9,90.4,107.7,109.1
19/10/00,270.3,321.9,"29,330.2",187.4,408.8,483.4,"12,523.0","2,237.5",270.3,184.5,"1,013.9","24,00,938.0",992.8,"11,735.1","38,72,585.3","1,000.1","3,07,736.3",321.9,"7,544.3",270.3,"2,069.1","2,237.5",408.8,519.2,90.5,106.9,108.6
20/10/00,270.5,322.9,"29,453.4",187.1,409.6,484.8,"12,536.7","2,238.7",270.5,185.0,"1,014.5","24,18,498.7",993.4,"11,814.6","38,77,441.0",993.9,"3,05,743.7",322.9,"7,561.2",270.5,"2,062.2","2,238.7",409.6,512.0,90.8,106.6,108.7
23/10/00,271.5,324.7,"29,429.2",186.9,409.3,487.5,"12,586.7","2,247.2",271.5,185.9,"1,018.2","24,26,083.9",997.0,"11,922.1","38,91,778.0","1,020.7","3,09,317.2",324.7,"7,587.3",271.5,"2,058.3","2,247.2",409.3,515.1,90.8,106.9,109.2
24/10/00,270.2,322.7,"29,210.0",186.5,408.6,485.6,"12,546.7","2,236.8",270.2,185.0,"1,013.5","24,13,561.1",992.4,"11,825.3","38,74,802.4","1,010.5","3,07,082.2",322.7,"7,538.6",270.2,"2,050.1","2,236.8",408.6,513.0,90.1,106.4,108.7
25/10/00,266.8,321.9,"28,765.0",185.9,405.3,483.2,"12,444.9","2,208.6",266.8,183.5,"1,000.8","23,86,524.3",979.9,"11,633.8","38,26,442.8","1,003.2","3,03,751.6",321.9,"7,450.6",266.8,"2,039.7","2,208.6",405.3,514.5,88.7,105.6,107.7
26/10/00,266.4,321.4,"28,889.7",186.1,404.5,485.2,"12,428.9","2,205.4",266.4,183.2,999.3,"24,10,919.1",978.5,"11,637.7","38,23,371.4","1,001.7","3,03,296.3",321.4,"7,432.3",266.4,"2,044.6","2,205.4",404.5,513.3,89.1,105.5,107.6
27/10/00,263.8,313.0,"28,624.9",181.9,402.8,476.3,"12,332.6","2,183.9",263.8,180.4,989.5,"24,11,130.2",968.9,"11,549.2","37,88,692.8",991.9,"2,99,808.5",313.0,"7,341.8",263.8,"2,004.9","2,183.9",402.8,503.1,88.3,104.0,106.4
30/10/00,264.8,313.3,"28,824.7",182.2,404.5,476.8,"12,351.9","2,191.6",264.8,181.0,993.1,"24,95,268.8",972.4,"11,573.5","38,04,987.0",995.5,"3,01,417.9",313.3,"7,370.9",264.8,"1,998.3","2,191.6",404.5,504.3,88.9,104.2,106.6
31/10/00,264.5,312.1,"28,880.8",182.2,404.0,475.6,"12,387.9","2,189.4",264.5,180.6,992.1,"24,75,720.0",971.5,"11,634.0","38,02,716.5",988.6,"3,00,868.8",312.1,"7,374.8",264.5,"1,999.3","2,189.4",404.0,510.4,89.1,104.4,106.7
01/11/00,265.5,309.6,"28,800.1",183.4,405.3,472.2,"12,413.4","2,197.6",265.5,180.5,996.0,"24,33,307.5",975.1,"11,615.6","38,20,545.0",998.3,"3,01,820.3",309.6,"7,396.8",265.5,"1,991.8","2,197.6",405.3,507.4,88.8,104.4,106.8
02/11/00,264.9,307.9,"28,703.1",183.0,407.6,470.1,"12,379.1","2,192.2",264.9,179.8,993.5,"24,32,645.9",972.8,"11,587.2","38,13,837.9","1,009.1","3,00,684.0",307.9,"7,382.2",264.9,"1,992.2","2,192.2",407.6,508.9,88.5,104.3,106.5
03/11/00,264.7,306.4,"28,419.4",182.7,406.0,467.1,"12,332.7","2,190.5",264.7,179.7,992.7,"24,28,162.9",972.1,"11,493.7","38,10,958.6","1,008.3","3,00,324.7",306.4,"7,371.8",264.7,"1,994.9","2,190.5",406.0,504.0,87.7,104.1,106.3
06/11/00,265.7,308.5,"28,510.9",185.3,406.9,469.5,"12,386.9","2,199.2",265.7,180.6,996.7,"24,35,140.1",975.9,"11,518.1","38,27,939.2","1,004.3","3,01,170.9",308.5,"7,398.9",265.7,"2,002.0","2,199.2",406.9,502.1,87.9,104.3,106.7
07/11/00,265.5,308.5,"28,425.8",185.6,406.6,469.9,"12,385.6","2,197.5",265.5,180.7,995.9,"24,61,185.0",975.2,"11,595.7","38,26,386.0","1,003.6","3,02,006.3",308.5,"7,378.5",265.5,"2,020.1","2,197.5",406.6,502.6,87.7,104.5,106.7
08/11/00,264.1,308.4,"28,384.1",185.3,406.5,469.3,"12,331.5","2,186.0",264.1,180.0,990.6,"24,29,058.4",970.0,"11,512.1","38,09,376.3",998.4,"2,99,753.3",308.4,"7,344.4",264.1,"2,023.3","2,186.0",406.5,501.7,87.6,104.2,106.3
09/11/00,264.7,308.1,"28,451.2",185.8,407.5,468.7,"12,366.4","2,190.5",264.7,179.9,992.7,"24,51,981.4",972.0,"11,538.7","38,19,956.7","1,002.7","3,00,060.0",308.1,"7,345.6",264.7,"2,043.8","2,190.5",407.5,503.2,87.8,104.5,106.4
10/11/00,264.9,306.7,"28,581.3",185.2,408.9,466.7,"12,376.4","2,192.2",264.9,180.2,993.3,"24,44,564.2",972.8,"11,568.6","38,23,107.6","1,003.5","3,00,737.0",306.7,"7,369.7",264.9,"2,011.2","2,192.2",408.9,506.2,88.2,104.4,106.5
13/11/00,264.9,307.9,"28,492.5",184.0,409.7,467.9,"12,384.2","2,192.1",264.9,180.6,993.4,"24,65,752.1",972.7,"11,579.2","38,24,167.0","1,003.5","3,01,796.4",307.9,"7,348.5",264.9,"2,024.8","2,192.1",409.7,509.2,87.9,104.6,106.6
14/11/00,265.0,308.8,"28,638.4",185.5,409.1,469.3,"12,397.0","2,193.1",265.0,180.8,993.8,"24,83,905.8",973.1,"11,566.4","38,28,261.8","1,003.8","3,01,380.6",308.8,"7,350.8",265.0,"2,027.5","2,193.1",409.1,509.9,88.3,104.7,106.7
15/11/00,264.6,307.9,"28,742.2",185.2,409.9,469.6,"12,370.0","2,190.0",264.6,180.6,992.5,"24,79,962.1",971.8,"11,555.1","38,24,526.3","1,000.2","3,00,902.9",307.9,"7,347.1",264.6,"2,033.4","2,190.0",409.9,507.6,88.6,104.6,106.5
16/11/00,266.7,312.2,"29,083.6",187.5,414.3,476.3,"12,492.2","2,207.6",266.7,182.5,"1,000.4","25,06,979.5",979.5,"11,784.1","38,56,748.0","1,008.1","3,03,984.6",312.2,"7,419.3",266.7,"2,049.6","2,207.6",414.3,514.3,89.7,105.6,107.5
17/11/00,265.3,311.1,"28,877.8",186.4,413.8,474.7,"12,406.7","2,195.4",265.3,181.7,994.9,"25,14,570.0",974.2,"11,710.8","38,36,045.5","1,002.6","3,03,180.8",311.1,"7,379.0",265.3,"2,041.5","2,195.4",413.8,511.3,89.1,105.0,106.9
20/11/00,266.2,313.5,"29,196.6",186.8,414.8,478.5,"12,447.8","2,203.2",266.2,182.9,998.2,"25,23,101.1",977.6,"11,821.0","38,50,922.9","1,007.4","3,07,536.2",313.5,"7,419.7",266.2,"2,067.6","2,203.2",414.8,517.2,90.0,105.8,107.4
